wavelength,flux,noise
1.708492538811578,0.010761971025044,2.858635274333132e-05
1.5496530964277349,0.0103796185449047,2.6698055458957028e-05
1.4055810398437505,0.0105981650093561,2.6749478893092517e-05
1.2749034375000003,0.0102798399881695,2.770106757191241e-05
1.1563750000000002,0.0104780108549208,2.941710909184831e-05
0.95,0.0102553303769128,2.1452399622533653e-05
0.7,0.0102723893730076,2.349091868302678e-05
0.55,0.0104172268345679,2.912099740173493e-05
7.27555920454383,0.0014593765703038,6.095420382752906e-05
6.813739109354263,0.0013926357457268,5.027194878129773e-05
6.381233297001908,0.0014068299761287,3.8887651292964535e-05
5.976181027369112,0.0013510180020045,3.204803808057734e-05
5.596839671833715,0.0013125644408757,2.9672477939625827e-05
5.241577216077359,0.0012775510948974,2.618430200459322e-05
4.908865238782125,0.0012375816521288,2.270694855089555e-05
4.597272336008233,0.0011922189584733,2.1906381101179453e-05
4.305457962962963,0.0011767148640286,1.9911427822772065e-05
4.032166666666667,0.0011917011827554,1.841799109704176e-05
3.7234489719722568,0.0012600978957165,3.774459557837178e-05
3.650082317392665,0.0012957506890685,3.4615067034201574e-05
3.578161275750088,0.0013318172530451,3.40066733335204e-05
3.507657362758639,0.0013436161207618,3.307066196637045e-05
3.4385426553853926,0.001355474728631,3.331468931918727e-05
3.3707897807914837,0.0014053165798089,3.191965833445089e-05
3.304371905491112,0.0014000505277255,3.065385279970491e-05
3.2392627247241568,0.0013789042492852,2.9758771244397064e-05
3.175436452038189,0.001407176139947,2.900174596186816e-05
3.112867809075766,0.0013930255823016,2.9205609892758816e-05
3.0515320155629504,0.0013537391219149,2.9402188474010406e-05
2.9914047794950998,0.0013275692215754,2.7833268057417035e-05
2.932462287516027,0.0012972587790634,2.7039891051848e-05
2.874681195486743,0.0012840706010787,2.6164529070084495e-05
2.818038619240019,0.0012829199088354,2.6262192578544315e-05
2.7625121255171248,0.0012820513862886,2.605851824358666e-05
2.708079723083153,0.0012504738580516,2.5661042361676e-05
2.6547198540174035,0.0012221585943154,2.4009329129334548e-05
2.6024113851753783,0.0012309273894009,2.3411924188131243e-05
2.5511335998190163,0.0012311282356051,2.3200204115302746e-05
2.500866189411838,0.0012578793370447,2.41876521751712e-05
2.4515892455757653,0.0012750325679366,2.363177754894928e-05
2.403283252206416,0.001293613309596,2.240986986225838e-05
2.3559290777437663,0.0013063237996784,2.2112304383371045e-05
2.3095079675951045,0.0013034645223631,2.227477166590868e-05
2.264001536707288,0.0012920551593913,2.194812026542265e-05
2.219391762285352,0.0012722952055654,2.092199973305872e-05
2.1756609766545947,0.0012642636623459,2.090304962777525e-05
2.1327918602633025,0.0012241553586284,2.095530036312057e-05
2.090767434823353,0.0012335632086396,1.998402827787726e-05
2.0495710565859757,0.001251895386074,1.9855841809626623e-05
2.00918640975,0.0012519354010465,2.293550707762561e-05
1.9695975,0.0012560723839258,2.2463705206443197e-05
1.883613024039765,0.0011798255210067,1.0537301096017857e-05
1.708492538811578,0.0011242898896673,7.4589148371615396e-06
1.5496530964277349,0.0011709632519348,6.850818755646169e-06
1.4055810398437505,0.0010992821560874,6.755309206589549e-06
1.2749034375000003,0.0010691028177186,6.916177721114504e-06
1.1563750000000002,0.0010172509450198,7.254452680494834e-06
0.95,0.0009622486376969,5.052310188281328e-06
0.7,0.0009383319131483,5.431754985860664e-06
0.55,0.0009806857732096,6.499546260243552e-06
7.27555920454383,0.0008293350692811,5.408099256627481e-05
6.813739109354263,0.0008431882125435,4.250344908748359e-05
6.381233297001908,0.0008381148997927,2.93790007104582e-05
5.976181027369112,0.0008392526419127,2.130073501508097e-05
5.596839671833715,0.0008361836394411,1.8399304983997907e-05
5.241577216077359,0.0008135640531828,1.3835476682967725e-05
4.908865238782125,0.0008134996859099,1.0423933498576688e-05
4.597272336008233,0.0008249511198115,9.019471186051938e-06
4.305457962962963,0.0007980437109871,6.621091641766543e-06
4.032166666666667,0.0007688422181836,5.366156492314697e-06
3.7234489719722568,0.0007615784797711,2.32073853858884e-05
3.650082317392665,0.0007603490557285,2.0346725858506277e-05
3.578161275750088,0.0007620654168836,1.954193965184105e-05
3.507657362758639,0.0007670863026903,1.8466967893177247e-05
3.4385426553853926,0.0007810294237129,1.844784293464132e-05
3.3707897807914837,0.0007887697902726,1.7080045464815234e-05
3.304371905491112,0.0007958671451931,1.5713051892316924e-05
3.2392627247241568,0.0007985748897203,1.4875033706189128e-05
3.175436452038189,0.0008027538991236,1.4120955658988378e-05
3.112867809075766,0.0008046057924137,1.411716591281306e-05
3.0515320155629504,0.0008123528657072,1.3951424099015425e-05
2.9914047794950998,0.0008198900298338,1.2729524863740816e-05
2.932462287516027,0.0008237230617904,1.2074354615970557e-05
2.874681195486743,0.0008279202447863,1.1241287153289233e-05
2.818038619240019,0.000836981197559,1.1350254608080182e-05
2.7625121255171248,0.0008401762787843,1.0995383580058584e-05
2.708079723083153,0.0008401480537451,1.076053923590279e-05
2.6547198540174035,0.0008382292637084,9.717779795403189e-06
2.6024113851753783,0.0008382569130214,9.155127573778464e-06
2.5511335998190163,0.0008336891756012,9.205051052657337e-06
2.500866189411838,0.0008220992238045,9.997685209097174e-06
2.4515892455757653,0.0008155431206359,9.234503592900228e-06
2.403283252206416,0.0008199979367781,8.497746507587891e-06
2.3559290777437663,0.0008192717766449,8.130190600464707e-06
2.3095079675951045,0.0008185585631395,8.089000921179033e-06
2.264001536707288,0.0008153404258708,7.506421006661514e-06
2.219391762285352,0.0008128856783176,6.921625684888319e-06
2.1756609766545947,0.000810383711825,6.728765099314069e-06
2.1327918602633025,0.0008091375606164,6.784698725578447e-06
2.090767434823353,0.0008090111908526,6.270838872970318e-06
2.0495710565859757,0.0008087983727118,6.1587930584992245e-06
2.00918640975,0.0008116307888414,7.611807756867592e-06
1.9695975,0.0008153693701147,7.370534673428649e-06
1.883613024039765,0.0008182243340253,3.156829710673893e-06
1.708492538811578,0.0007821058589275,1.8259897016098489e-06
1.5496530964277349,0.0007797800872681,1.7098797212572138e-06
1.4055810398437505,0.0008141187276678,1.8543469934851064e-06
1.2749034375000003,0.0007744026165469,2.107133143442572e-06
1.1563750000000002,0.0007888563294654,2.521633238954598e-06
0.95,0.0007730003458022,1.090668498891622e-06
0.7,0.0007790621242849,1.5203602906783938e-06
0.55,0.0007948951192887,3.474673691152591e-06
7.27555920454383,0.0014865694898684,8.37009777661642e-05
6.813739109354263,0.0015026568234572,6.983825501490659e-05
6.381233297001908,0.0015472147096706,5.495807674170257e-05
5.976181027369112,0.0016277835494568,4.596961087314873e-05
5.596839671833715,0.0017233313415593,4.290201052964068e-05
5.241577216077359,0.0018179393993612,3.826258053657924e-05
4.908865238782125,0.0019035701228734,3.34771251429011e-05
4.597272336008233,0.0019636174778225,3.2378283993479355e-05
4.305457962962963,0.0017461912887319,2.975433319587085e-05
4.032166666666667,0.0014243641195139,2.769377114068432e-05
3.7234489719722568,0.0014238174779416,5.521685380089426e-05
3.650082317392665,0.0014254209422236,5.108376459392703e-05
3.578161275750088,0.001427381245602,5.039552750408136e-05
3.507657362758639,0.001427666174876,4.912662834938152e-05
3.4385426553853926,0.0014304177025318,4.959945755725129e-05
3.3707897807914837,0.0014411003339486,4.761924070876808e-05
3.304371905491112,0.0014388066541195,4.57009265045271e-05
3.2392627247241568,0.0014400457015477,4.471511129108147e-05
3.175436452038189,0.0014543037348433,4.365302505667652e-05
3.112867809075766,0.001467476951718,4.4019117284738494e-05
3.0515320155629504,0.0014778243247141,4.424001890828106e-05
2.9914047794950998,0.0014899029402312,4.218265205821942e-05
2.932462287516027,0.0015114932799706,4.10643832541638e-05
2.874681195486743,0.0015304202216545,3.968472016480064e-05
2.818038619240019,0.0015432117513799,4.0050481852851806e-05
2.7625121255171248,0.0015637824122628,3.966034161530781e-05
2.708079723083153,0.0015624904572481,3.923112958898006e-05
2.6547198540174035,0.0015804214084157,3.660588736726567e-05
2.6024113851753783,0.0016235914187983,3.5650702135627105e-05
2.5511335998190163,0.0016058210696457,3.549126403538413e-05
2.500866189411838,0.0016539212534525,3.709403471131561e-05
2.4515892455757653,0.0016589310292513,3.63672637742889e-05
2.403283252206416,0.0016720339336634,3.462116783545396e-05
2.3559290777437663,0.0016341730637023,3.4237949033756554e-05
2.3095079675951045,0.0015880855406194,3.4570685024151244e-05
2.264001536707288,0.0014750682859797,3.406656320023127e-05
2.219391762285352,0.0014719218379024,3.256319365088729e-05
2.1756609766545947,0.0014685595982409,3.225576923036082e-05
2.1327918602633025,0.0014644132398012,3.267896977767103e-05
2.090767434823353,0.0014597012531571,3.12354779849562e-05
2.0495710565859757,0.0014539684867097,3.1074135182770096e-05
2.00918640975,0.001448026049458,3.595907051071359e-05
1.9695975,0.0014427611782697,3.51990831356501e-05
1.883613024039765,0.0014369575230137,1.6559087339599767e-05
1.708492538811578,0.0014415983176106,1.186944555219805e-05
1.5496530964277349,0.0013971187359718,1.0830966797916236e-05
1.4055810398437505,0.001349823451141,1.0493391635780068e-05
1.2749034375000003,0.0013468059057082,1.046579843455636e-05
1.1563750000000002,0.001340321033902,1.0700882987001712e-05
0.95,0.0013599231817773,7.755654811489881e-06
0.7,0.0014430906468127,8.018329551908368e-06
0.55,0.001521012018612,8.969052232965987e-06
7.27555920454383,0.0040218304980401,0.0001434669833565
6.813739109354263,0.0040418694012247,0.0001185220798418
6.381233297001908,0.003807294825598,9.142967366491008e-05
5.976181027369112,0.0037702972679501,7.509723379727966e-05
5.596839671833715,0.0038244489544271,6.946318936043506e-05
5.241577216077359,0.0037959818101816,6.105270496919178e-05
4.908865238782125,0.0037366159548608,5.294377351902941e-05
4.597272336008233,0.003684491821753,5.096436357765116e-05
4.305457962962963,0.0035789263563503,4.662749659739749e-05
4.032166666666667,0.0034750268537976,4.329532676483034e-05
3.7234489719722568,0.003513400967571,9.040866513414914e-05
3.650082317392665,0.0035644495224138,8.323667915320107e-05
3.578161275750088,0.0035875885538261,8.198686433885518e-05
3.507657362758639,0.003625425569188,7.974933205883565e-05
3.4385426553853926,0.0036655292341401,8.049083987682371e-05
3.3707897807914837,0.0037108256079348,7.707439158921383e-05
3.304371905491112,0.0037582430518943,7.378033040800033e-05
3.2392627247241568,0.0037804150831059,7.207958820327019e-05
3.175436452038189,0.0038213399046791,7.02600916195006e-05
3.112867809075766,0.0038427132046593,7.084105439942562e-05
3.0515320155629504,0.0038697010117575,7.118431334269324e-05
2.9914047794950998,0.0038645026178868,6.771828071397295e-05
2.932462287516027,0.0038481153689493,6.58457392450418e-05
2.874681195486743,0.003818043357269,6.354607847400185e-05
2.818038619240019,0.0038236317802641,6.415197944899325e-05
2.7625121255171248,0.0037989560602262,6.350010988760719e-05
2.708079723083153,0.0037383710341683,6.278976737491625e-05
2.6547198540174035,0.0036966560335786,5.845311936687272e-05
2.6024113851753783,0.0037422762736287,5.688480712107789e-05
2.5511335998190163,0.0037610110917762,5.662655858566829e-05
2.500866189411838,0.0037353930763424,5.927928356024929e-05
2.4515892455757653,0.0036343632475029,5.809345290308279e-05
2.403283252206416,0.003519486228039,5.523216430339268e-05
2.3559290777437663,0.0034282371511925,5.461714216876576e-05
2.3095079675951045,0.0033828362166099,5.517904619025898e-05
2.264001536707288,0.0033604584287889,5.43622041563568e-05
2.219391762285352,0.0034082835281082,5.191251436050664e-05
2.1756609766545947,0.0034612425421796,5.142639526589191e-05
2.1327918602633025,0.0035139932128354,5.214033060238816e-05
2.090767434823353,0.0035385651155021,4.979605357560898e-05
2.0495710565859757,0.003548427523132,4.9552795467432697e-05
2.00918640975,0.003540503152131,5.7586177089495046e-05
1.9695975,0.0035213808832852,5.63646372348203e-05
1.883613024039765,0.0035324666738556,2.60585565303736e-05
1.708492538811578,0.0033476717590879,1.830344811274928e-05
1.5496530964277349,0.0034057118921435,1.66091561915024e-05
1.4055810398437505,0.0033986309528714,1.6106189754620292e-05
1.2749034375000003,0.003101629016759,1.6145303001521648e-05
1.1563750000000002,0.0030795859067473,1.6657860566601547e-05
0.95,0.0028218092760175,1.0883359824663864e-05
0.7,0.0025969946913433,1.1614421873069542e-05
0.55,0.002658309016348,1.3914105442761464e-05
7.27555920454383,0.0003309742385848,1.0011877441286376e-05
6.813739109354263,0.0003299187260293,7.899571146618796e-06
6.381233297001908,0.0003295512577439,5.537834307316855e-06
5.976181027369112,0.0003282856604601,4.08444050842636e-06
5.596839671833715,0.000327558015427,3.537553681771119e-06
5.241577216077359,0.0003237604087629,2.7307979190800454e-06
4.908865238782125,0.0003214255660038,2.140524456907077e-06
4.597272336008233,0.000321411590863,1.918177406444003e-06
4.305457962962963,0.0003213867097194,1.5948076380896586e-06
4.032166666666667,0.0003181007951625,1.3980379992168534e-06
3.7234489719722568,0.0003207768083193,4.540733671602176e-06
3.650082317392665,0.0003225505877141,4.007520802938531e-06
3.578161275750088,0.0003255187162898,3.8687508664347096e-06
3.507657362758639,0.0003278470528615,3.682793041471415e-06
3.4385426553853926,0.0003292426288069,3.679060823576747e-06
3.3707897807914837,0.0003294841103218,3.432703844342365e-06
3.304371905491112,0.000331814712998,3.202724425388377e-06
3.2392627247241568,0.0003300894899479,3.051360359806092e-06
3.175436452038189,0.0003304250489731,2.9163610838170646e-06
3.112867809075766,0.0003274873413087,2.9148627807493657e-06
3.0515320155629504,0.0003259154493777,2.909154526264121e-06
2.9914047794950998,0.0003273730583349,2.677399944542875e-06
2.932462287516027,0.0003274482550807,2.5551494701927567e-06
2.874681195486743,0.0003270457803224,2.421992102598309e-06
2.818038619240019,0.0003277762150142,2.422014593606361e-06
2.7625121255171248,0.0003272195709197,2.3774057055830443e-06
2.708079723083153,0.0003265305670654,2.316465054192975e-06
2.6547198540174035,0.0003251885731026,2.103113215749229e-06
2.6024113851753783,0.0003254416799407,2.0197045822768724e-06
2.5511335998190163,0.0003252368445419,1.9911656313924164e-06
2.500866189411838,0.000324294426289,2.0952510394727503e-06
2.4515892455757653,0.0003239807581772,2.0202512706821923e-06
2.403283252206416,0.0003261697746488,1.8758489955402085e-06
2.3559290777437663,0.000327660708547,1.8310091997555264e-06
2.3095079675951045,0.0003269607007931,1.8377367956353403e-06
2.264001536707288,0.000326486171539,1.784222387630646e-06
2.219391762285352,0.0003245828042486,1.6693535303162328e-06
2.1756609766545947,0.0003216776504252,1.6531937692939002e-06
2.1327918602633025,0.0003185935808887,1.65665489927226e-06
2.090767434823353,0.000318719813491,1.5549934282272609e-06
2.0495710565859757,0.0003207565758053,1.5362071488156069e-06
2.00918640975,0.0003229301040052,1.8299718782552448e-06
1.9695975,0.0003242432110279,1.7738185445874593e-06
1.883613024039765,0.0003228717403854,7.891159557559063e-07
1.708492538811578,0.000319006118131,5.048356382819581e-07
1.5496530964277349,0.0003186503534611,4.553252352763029e-07
1.4055810398437505,0.000322294782574,4.532748365634047e-07
1.2749034375000003,0.0003141512010114,4.737255496877258e-07
1.1563750000000002,0.0003163438224414,5.132591495319338e-07
0.95,0.0003118562052833,2.684231238423856e-07
0.7,0.0003107692293332,3.137672184977788e-07
0.55,0.0003136447268197,4.401923275229501e-07
7.27555920454383,0.0013784762442334,9.79042123266408e-05
6.813739109354263,0.0013067336739401,7.688815289849622e-05
6.381233297001908,0.0013028425877265,5.3148141229948e-05
5.976181027369112,0.0012874353509557,3.845007530694791e-05
5.596839671833715,0.0012753475801037,3.3106248057574635e-05
5.241577216077359,0.0012286922371015,2.4752000238939608e-05
4.908865238782125,0.001196893961564,1.8552237875338284e-05
4.597272336008233,0.0011944680673995,1.5957095852394676e-05
4.305457962962963,0.0012092081176188,1.1681580318584518e-05
4.032166666666667,0.0012213027264955,9.424213652334704e-06
3.7234489719722568,0.0012933740608698,4.1817125473549454e-05
3.650082317392665,0.0013197544084459,3.662612808349986e-05
3.578161275750088,0.0013589979928125,3.514255998997865e-05
3.507657362758639,0.0013916608280335,3.319394883998787e-05
3.4385426553853926,0.0014073091995682,3.312616911293586e-05
3.3707897807914837,0.0014069892209426,3.063330638685526e-05
3.304371905491112,0.0014424321596727,2.815210379721912e-05
3.2392627247241568,0.0014118642785535,2.662631632673071e-05
3.175436452038189,0.0014039957241817,2.524131364480632e-05
3.112867809075766,0.0013320687900794,2.5202988097497e-05
3.0515320155629504,0.0012607580805304,2.490627308748168e-05
2.9914047794950998,0.0012323866004121,2.2680606425756568e-05
2.932462287516027,0.0012291377024758,2.148281645636079e-05
2.874681195486743,0.0012229072474125,2.0000533960534847e-05
2.818038619240019,0.0012423796711537,2.0144224062468248e-05
2.7625121255171248,0.0012488103071153,1.954398766923633e-05
2.708079723083153,0.0012594870809966,1.9090461152335528e-05
2.6547198540174035,0.0012665125003066,1.7154457979708558e-05
2.6024113851753783,0.0012961058747188,1.619127941380316e-05
2.5511335998190163,0.0012852280103535,1.6175453104944617e-05
2.500866189411838,0.0012868269622618,1.75081233909026e-05
2.4515892455757653,0.0013124824763062,1.6335320405456665e-05
2.403283252206416,0.0013529054442596,1.5004625577813344e-05
2.3559290777437663,0.0013793753068146,1.4348060086019102e-05
2.3095079675951045,0.001362904407227,1.4277496401406456e-05
2.264001536707288,0.0013579251820271,1.325769410434444e-05
2.219391762285352,0.0013291710243907,1.219070654605721e-05
2.1756609766545947,0.0012610174023205,1.1853050441611516e-05
2.1327918602633025,0.0012090850540856,1.1938492485716525e-05
2.090767434823353,0.0011651615899103,1.1009478744507647e-05
2.0495710565859757,0.0011441555322431,1.0803415821466035e-05
2.00918640975,0.0011552744785945,1.339061730680909e-05
1.9695975,0.0011782321801416,1.2929436076619524e-05
1.883613024039765,0.0012286618502766,5.529168118780266e-06
1.708492538811578,0.0012748084230919,3.155352090511773e-06
1.5496530964277349,0.0011493293651976,2.932004688343228e-06
1.4055810398437505,0.0012626867684768,3.158051998062316e-06
1.2749034375000003,0.0011235250084578,3.575128122552628e-06
1.1563750000000002,0.0012116241112117,4.273149760280696e-06
0.95,0.001130488801322,1.796425571390605e-06
0.7,0.0010718451180396,2.454095696920996e-06
0.55,0.0010950130266405,5.4765363071696265e-06
7.27555920454383,0.0009887189197026,3.783968660899038e-05
6.813739109354263,0.0009410819191487,3.0261255492256804e-05
6.381233297001908,0.0009465789022145,2.193522171488084e-05
5.976181027369112,0.0009378270421744,1.688302344577316e-05
5.596839671833715,0.0009259201735252,1.5009355961760454e-05
5.241577216077359,0.0009135747912431,1.2356951549184282e-05
4.908865238782125,0.0009384181318301,1.0219354107906578e-05
4.597272336008233,0.0009492992498729,9.558485785288097e-06
4.305457962962963,0.0009307193127426,8.462205877669247e-06
4.032166666666667,0.0009156746185986,7.708554195605874e-06
3.7234489719722568,0.0009488222821075,1.9347090887101217e-05
3.650082317392665,0.0009626890223472,1.7341438089392537e-05
3.578161275750088,0.0009820447146639,1.6892116928100666e-05
3.507657362758639,0.0009953198452805,1.62369173676618e-05
3.4385426553853926,0.0010005221208552,1.6291183518773546e-05
3.3707897807914837,0.0010036877861531,1.540311322516958e-05
3.304371905491112,0.0010147865354114,1.4618238110683824e-05
3.2392627247241568,0.0010035649713015,1.4036344495746056e-05
3.175436452038189,0.0010036278545659,1.3553541912436244e-05
3.112867809075766,0.0009743707688987,1.3604913560547215e-05
3.0515320155629504,0.000932317527413,1.3672409498579838e-05
2.9914047794950998,0.0009103010900595,1.2751687205909772e-05
2.932462287516027,0.0008986517207949,1.2290487886656328e-05
2.874681195486743,0.0008953958668806,1.18137564475458e-05
2.818038619240019,0.0008972774987873,1.18121277036001e-05
2.7625121255171248,0.0008978580585675,1.1688849688035674e-05
2.708079723083153,0.0009023971222264,1.1435834894599391e-05
2.6547198540174035,0.0009127522464638,1.0583510908973357e-05
2.6024113851753783,0.0009285364938587,1.0263606492468492e-05
2.5511335998190163,0.000926419711277,1.0129072252550904e-05
2.500866189411838,0.0009359977542022,1.0590209168687725e-05
2.4515892455757653,0.0009540447693616,1.0303976828401102e-05
2.403283252206416,0.0009715014393309,9.68354261684973e-06
2.3559290777437663,0.0009815198907887,9.514945542460773e-06
2.3095079675951045,0.0009733250043001,9.577320369322767e-06
2.264001536707288,0.0009700466580654,9.3981886138905e-06
2.219391762285352,0.0009587702496507,8.897230117754431e-06
2.1756609766545947,0.0009311305800554,8.877249271275508e-06
2.1327918602633025,0.0009128910075368,8.882114999686906e-06
2.090767434823353,0.0009021188539777,8.415992806654213e-06
2.0495710565859757,0.0008976694262849,8.342314121921002e-06
2.00918640975,0.0008966981541671,9.744883452016768e-06
1.9695975,0.000896337933476,9.512453171717831e-06
1.883613024039765,0.0009030312125598,4.331606637489402e-06
1.708492538811578,0.0009277081057419,2.9315806229443217e-06
1.5496530964277349,0.0008783741159687,2.655759855609457e-06
1.4055810398437505,0.0009046284885332,2.60184389989472e-06
1.2749034375000003,0.0008673430370095,2.6675308296462707e-06
1.1563750000000002,0.0008927324313539,2.813491255414872e-06
0.95,0.000864410838295,1.6564684796572504e-06
0.7,0.0008687529324544,1.8283057455330123e-06
0.55,0.0008870349154512,2.305019665783027e-06
7.27555920454383,0.006719812386094,3.5066483724819375e-05
6.813739109354263,0.006732229533723,2.966606500973066e-05
6.381233297001908,0.0066962720302391,2.402586023997369e-05
5.976181027369112,0.0066978673324389,2.05916050242512e-05
5.596839671833715,0.0067087230919385,1.9413090206508843e-05
5.241577216077359,0.0066982566734834,1.7620582864050005e-05
4.908865238782125,0.0066876882748694,1.554520400113566e-05
4.597272336008233,0.0067219126332952,1.5128069144437996e-05
4.305457962962963,0.006739420667553,1.3930202175586254e-05
4.032166666666667,0.0066251341251271,1.298985049849263e-05
3.7234489719722568,0.0066260270761993,2.4616526196083704e-05
3.650082317392665,0.0066406673882925,2.277653260388209e-05
3.578161275750088,0.0066444212804487,2.2469427265206435e-05
3.507657362758639,0.0066538807098123,2.1949358500532303e-05
3.4385426553853926,0.0066593733430112,2.214880482804209e-05
3.3707897807914837,0.0066660557396905,2.1337343259456984e-05
3.304371905491112,0.006673686388606,2.0629265707750573e-05
3.2392627247241568,0.0066769896241789,2.0076342966556355e-05
3.175436452038189,0.0066926482048844,1.963140016152321e-05
3.112867809075766,0.0066975982723603,1.979322407674779e-05
3.0515320155629504,0.0067109432095423,1.997681796600134e-05
2.9914047794950998,0.0067130854072447,1.897722736800724e-05
2.932462287516027,0.0067190507325859,1.848654358618641e-05
2.874681195486743,0.0067152682256739,1.7968081891632664e-05
2.818038619240019,0.0067226967220724,1.8020826322168886e-05
2.7625121255171248,0.0067249616395211,1.7926179213717546e-05
